1473;Font;Suisse;
1473;Châtillon FR;Suisse;
1474;Châbles FR;Suisse;
1475;Autavaux;Suisse;
1475;Forel FR;Suisse;
1475;Montbrelloz;Suisse;
1482;Cugy FR;Suisse;
1483;Montet (Broye);Suisse;
1483;Frasses;Suisse;
1483;Vesin;Suisse;
1484;Aumont;Suisse;
1484;Granges-de-Vesin;Suisse;
1485;Nuvilly;Suisse;
1486;Vuissens;Suisse;
1489;Murist;Suisse;
1509;Vucherens;Suisse;
1510;Syens;Suisse;
1510;Moudon;Suisse;
1510;Moudon Caserne;Suisse;
1510;Moudon Dist;Suisse;
1512;Chavannes-s-Moudon;Suisse;
1513;Hermenches;Suisse;
1513;Rossenges;Suisse;
1514;Bussy-sur-Moudon;Suisse;
1515;Villars-le-Comte;Suisse;
1515;Neyruz-sur-Moudon;Suisse;
1521;Curtilles;Suisse;
1522;Oulens-sur-Lucens;Suisse;
1522;Lucens;Suisse;
1523;Granges-Marnand;Suisse;
1524;Marnand;Suisse;
1525;Henniez;Suisse;
1525;Seigneux;Suisse;
1526;Forel-sur-Lucens;Suisse;
1526;Cremin;Suisse;
1527;Villeneuve FR;Suisse;
1528;Surpierre;Suisse;
1528;Praratoud;Suisse;
1529;Cheiry;Suisse;
1530;Payerne;Suisse;
1530;Payerne Caserne;Suisse;
1530;Payerne Dist;Suisse;
1532;Fétigny;Suisse;
1532;Fétigny Dist Fil;Suisse;
1532;Fétigny PL3;Suisse;
1533;Ménières;Suisse;
1534;Sassel;Suisse;
1534;Chapelle (Broye);Suisse;
1535;Combremont-Grand;Suisse;
1536;Combremont-Petit;Suisse;
1537;Champtauroz;Suisse;
1538;Treytorrens-Payern;Suisse;
1541;Bussy FR;Suisse;
1541;Morens FR;Suisse;
1541;Sévaz;Suisse;
1542;Rueyres-les-Prés;Suisse;
1543;Grandcour;Suisse;
1544;Gletterens;Suisse;
1545;Chevroux;Suisse;
1551;Vers-chez-Perrin;Suisse;
1552;Trey;Suisse;
1553;Châtonnaye;Suisse;
1554;Sédeilles;Suisse;
1554;Rossens VD;Suisse;
1555;Villarzel;Suisse;
1562;Corcelles-Payerne;Suisse;
1563;Dompierre FR;Suisse;
1564;Domdidier;Suisse;
1565;Missy;Suisse;
1565;Vallon;Suisse;
1566;St-Aubin FR;Suisse;
1566;Les Friques;Suisse;
1567;Delley;Suisse;
1568;Portalban;Suisse;
1580;Avenches;Suisse;
1580;Oleyres;Suisse;
1580;Avenches Dist;Suisse;
1580;Donatyre;Suisse;
1583;Villarepos;Suisse;
1584;Villars-le-Grand;Suisse;
1585;Salavaux;Suisse;
1585;Bellerive VD;Suisse;
1585;Cotterd;Suisse;
1586;Vallamand;Suisse;
1587;Montmagny;Suisse;
1587;Constantine;Suisse;
1588;Cudrefin;Suisse;
1589;Chabrey;Suisse;
1595;Faoug;Suisse;
1595;Clavaleyres;Suisse;
1607;Palézieux-Village;Suisse;
1607;Palézieux;Suisse;
1607;Les Tavernes;Suisse;
1607;Les Thioleyres;Suisse;
1607;Palézieux Dist;Suisse;
1608;Oron-le-Châtel;Suisse;
1608;Chapelle (Glâne);Suisse;
1608;Bussigny-sur-Oron;Suisse;
1608;Chesalles-sur-Oron;Suisse;
1609;St-Martin FR;Suisse;
1609;Besencens;Suisse;
1609;Fiaugères;Suisse;
1610;Châtillens;Suisse;
1610;Oron-la-Ville;Suisse;
1610;Vuibroye;Suisse;
1611;Le Crêt-p-Semsales;Suisse;
1612;Ecoteaux;Suisse;
1613;Maracon;Suisse;
1614;Granges (Veveyse);Suisse;
1615;Bossonnens;Suisse;
1616;Attalens;Suisse;
1617;Remaufens;Suisse;
1617;Tatroz;Suisse;
1618;Châtel-St-Denis;Suisse;
1618;Châtel-Denis Dist;Suisse;
1619;Les Paccots;Suisse;
1623;Semsales;Suisse;
1624;La Verrerie;Suisse;
1624;Grattavache;Suisse;
1624;Progens;Suisse;
1625;Sâles (Gruyère);Suisse;
1625;Maules;Suisse;
1626;Romanens;Suisse;
1626;Treyfayes;Suisse;
1626;Rueyres-Treyfayes;Suisse;
1627;Vaulruz;Suisse;
1628;Vuadens;Suisse;
1630;Bulle;Suisse;
1630;Bulle 1;Suisse;
1630;Bulle 2;Suisse;
1630;Bulle 1 Dist;Suisse;
1630;Bulle Dist Fil;Suisse;
1631;Bulle;Suisse;
1632;Riaz;Suisse;
1633;Vuippens;Suisse;
1633;Marsens;Suisse;
1634;La Roche FR;Suisse;
1635;La Tour-de-Trême;Suisse;
1636;Broc;Suisse;
1637;Charmey (Gruyère);Suisse;
1638;Morlon;Suisse;
1642;Sorens;Suisse;
1643;Gumefens;Suisse;
1644;Avry-devant-Pont;Suisse;
1645;Le Bry;Suisse;
1646;Echarlens;Suisse;
1647;Corbières;Suisse;
1648;Hauteville;Suisse;
1649;Pont-la-Ville;Suisse;
1651;Villarvolard;Suisse;
1652;Botterens;Suisse;
1652;Villarbeney;Suisse;
1653;Châtel-Montsalvens;Suisse;
1653;Crésuz;Suisse;
1654;Cerniat FR;Suisse;
1656;Im Fang;Suisse;
1656;Jaun;Suisse;
1657;Abländschen;Suisse;
1658;La Tine;Suisse;
1658;Rossinière;Suisse;
1659;Flendruz;Suisse;
1659;Rougemont;Suisse;
1660;Les Moulins;Suisse;
1660;L'Etivaz;Suisse;
1660;Château-d'Oex;Suisse;
1660;La Lécherette;Suisse;
1661;Pâquier-Montbarry;Suisse;
1663;Moléson-s-Gruyères;Suisse;
1663;Pringy;Suisse;
1663;Gruyères;Suisse;
1663;Epagny;Suisse;
1663;Epagny Dist;Suisse;
1663;Gruyères V. Ville;Suisse;
1665;Estavannens;Suisse;
1666;Grandvillard;Suisse;
1666;Villars-sous-Mont;Suisse;
1667;Enney;Suisse;
1669;Neirivue;Suisse;
1669;Albeuve;Suisse;
1669;Sciernes-d'Albeuve;Suisse;
1669;Montbovon;Suisse;
